Date,Open,High,Low,Close,Volume
6/6/2014,1050.069946,1053.900024,1028,1042.119995,3361586
6/9/2014,1043.5,1059,1040,1056.900024,2666196
6/10/2014,1057.5,1080.469971,1057.5,1079.069946,2628068
6/11/2014,1082.5,1107,1069.099976,1103.469971,3544562
6/12/2014,1124.5,1127,1091.900024,1118.680054,2734338
6/13/2014,1119,1119.5,1092.530029,1106.780029,1904022
6/16/2014,1105,1138.469971,1105,1134.880005,2439906
6/17/2014,1142.449951,1148.5,1135.5,1139.930054,1918144
6/18/2014,1146.5,1146.5,1110.650024,1113.530029,1948824
6/19/2014,1115,1144.5,1105.050049,1138.030029,1896354
6/20/2014,1142.449951,1149.5,1131,1146.199951,1155674
6/23/2014,1146.5,1149.949951,1127.030029,1134.430054,1262734
6/24/2014,1134.5,1159.75,1127.5,1154.530029,1479100
6/25/2014,1155,1160,1146.5,1155.280029,1028422
6/26/2014,1148,1172.069946,1145.569946,1153.819946,2036182
6/27/2014,1158.5,1203.449951,1157.5,1199.780029,3058836
6/30/2014,1200.280029,1217.5,1188.300049,1212.699951,2146470
7/1/2014,1209.449951,1209.5,1191.150024,1195.380005,1092790
7/2/2014,1200,1205.880005,1191.75,1200.800049,907740
7/3/2014,1199.5,1222.5,1196,1208.949951,1526762
7/4/2014,1206.199951,1212.75,1200.5,1205.25,536136
7/7/2014,1210.030029,1249,1205.199951,1244.280029,2204902
7/8/2014,1242.469971,1243.069946,1216.619995,1224.719971,2500588
7/9/2014,1235,1236.319946,1190.800049,1199.069946,1554242
7/10/2014,1199.780029,1209.800049,1167.5,1175.900024,1990562
7/11/2014,1185.5,1205,1180.550049,1197.219971,1329446
7/14/2014,1209.400024,1219.5,1192.619995,1213.119995,1587924
7/15/2014,1213.099976,1215,1196.880005,1199.650024,1389656
7/16/2014,1204.819946,1212,1193.430054,1200.930054,1407240
7/17/2014,1205,1214.900024,1187.5,1190.969971,1790220
7/18/2014,1226,1242.5,1217.5,1220.599976,3507488
7/21/2014,1234,1234.930054,1221.530029,1231.880005,981072
7/22/2014,1232.5,1270,1230.949951,1266.199951,2399016
7/23/2014,1270,1298.150024,1266.150024,1293.069946,2065858
7/24/2014,1297.449951,1301,1283.5,1297.599976,1481418
7/25/2014,1297,1307.180054,1283.5,1302.880005,1806914
7/28/2014,1288.569946,1299.819946,1277.5,1294.650024,1314922
7/30/2014,1292.400024,1305,1286.300049,1297.530029,1899252
7/31/2014,1287.550049,1299,1284.619995,1290.030029,2407210
8/1/2014,1287.5,1293.969971,1255,1258.199951,2381882
8/4/2014,1266,1270.949951,1244,1263.030029,1828636
8/5/2014,1272.449951,1272.5,1245.050049,1261.849976,1404656
8/6/2014,1258.069946,1267.430054,1245.119995,1253.319946,1837562
8/7/2014,1245,1247.5,1229.530029,1234.900024,1672656
8/8/2014,1232.5,1253.849976,1232.5,1239.349976,1464790
8/11/2014,1245.449951,1247.780029,1227.5,1234.199951,1290896
8/12/2014,1244.949951,1244.949951,1220.099976,1235.880005,984552
8/13/2014,1235,1265,1235,1250.030029,2768378
8/14/2014,1257,1266,1245.030029,1249.880005,1578056
8/18/2014,1245.530029,1252.5,1235,1243.800049,1373260
8/19/2014,1250,1252.449951,1217.5,1219.25,3234156
8/20/2014,1222.25,1227.530029,1215.030029,1218.099976,2056758
8/21/2014,1223.5,1230,1215,1216.219971,2265450
8/22/2014,1222,1234.099976,1217.900024,1232.099976,3096238
8/25/2014,1235,1264.25,1233.449951,1261.030029,3143512
8/26/2014,1264.5,1275,1250,1266.900024,1815490
8/27/2014,1267,1283.699951,1257.030029,1274.969971,1435460
8/28/2014,1273.5,1274.650024,1256.5,1261.180054,1766288
9/1/2014,1262.699951,1280,1261.530029,1268.569946,810148
9/2/2014,1272.900024,1277.400024,1257.050049,1268.949951,1407940
9/3/2014,1269.5,1308,1269.5,1303.199951,3061690
9/4/2014,1311,1313.719971,1288.719971,1292.380005,1701598
9/5/2014,1299.949951,1310.900024,1291.530029,1299.300049,1467060
9/8/2014,1306,1325,1299.530029,1321.349976,1697342
9/9/2014,1326,1333.5,1312.550049,1315.619995,1418098
9/10/2014,1319,1321.380005,1295.599976,1300.069946,1258768
9/11/2014,1305,1312.199951,1295.75,1299.180054,1075622
9/12/2014,1305,1312.180054,1296.599976,1303.800049,1196210
9/15/2014,1307,1309.300049,1277,1279.150024,1151544
9/16/2014,1283,1287.5,1272,1275.430054,1535608
9/17/2014,1280.5,1302.380005,1280.5,1295.599976,1657700
9/18/2014,1295.849976,1325.900024,1290.5,1321.150024,1483078
9/19/2014,1321.5,1370,1321,1357.099976,3587864
9/22/2014,1357,1367,1338.119995,1360.900024,999584
9/23/2014,1362,1391.219971,1341.650024,1344.099976,2055990
9/24/2014,1346.5,1353.469971,1316.380005,1321.5,2442132
9/25/2014,1330.469971,1362.5,1330,1354.300049,2473158
9/26/2014,1355,1362.449951,1335.050049,1342,1612712
9/29/2014,1347.699951,1387.719971,1337.650024,1383.969971,2089534
9/30/2014,1386.469971,1388.319946,1354.069946,1368.300049,2788954
10/1/2014,1376,1401,1368.5,1387.800049,2142022
10/7/2014,1369.800049,1419.849976,1362.800049,1365.680054,3457674
10/8/2014,1369,1369.969971,1324.619995,1341.599976,1962442
10/9/2014,1354,1361.650024,1343.25,1353.030029,1685176
10/10/2014,1353,1363.719971,1334.25,1339.25,2344362
10/13/2014,1340,1362.400024,1335,1358.280029,2209532
10/14/2014,1365,1367.849976,1339.400024,1349.599976,2369406
10/16/2014,1365,1379.300049,1332.119995,1339.050049,3848014
10/17/2014,1237.5,1255.680054,1215,1220.569946,9892812
10/20/2014,1245,1246.800049,1208.969971,1211.650024,3399242
10/21/2014,1212.930054,1221.880005,1207.5,1216.699951,1950732
10/22/2014,1242.5,1244.5,1222.550049,1225.930054,2067664
10/27/2014,1259.5,1259.849976,1222.469971,1228.569946,2797208
10/28/2014,1242.449951,1242.449951,1226.719971,1239.300049,2289958
10/29/2014,1237.5,1257,1236.5,1253.030029,2425016
10/30/2014,1260.900024,1287.449951,1254.5,1279.099976,4111292
10/31/2014,1280.5,1310,1280.5,1303.930054,3170070
11/3/2014,1324.5,1324.5,1290.25,1295.180054,2541632
11/5/2014,1319,1319,1295,1299.75,2310642
11/7/2014,1302.400024,1307.849976,1278.5,1286.430054,2126740
11/10/2014,1287.550049,1291,1275.5,1284.819946,1541964
11/11/2014,1289,1297,1277.699951,1290.349976,1249940
11/12/2014,1290,1305.5,1287.5,1295.880005,1320582
11/13/2014,1297.5,1302.449951,1282.569946,1294.219971,1645540
11/14/2014,1292.599976,1305.569946,1287.5,1303.219971,1457174
11/17/2014,1297.550049,1312.5,1296.119995,1309.150024,1570552
11/18/2014,1310,1313.319946,1289.880005,1292.930054,1467026
11/19/2014,1299,1299,1278.719971,1286.880005,1865746
11/20/2014,1294,1305.119995,1280.280029,1302.719971,1795386
11/21/2014,1304,1320,1293.319946,1311.069946,2001594
11/24/2014,1311,1332.5,1311,1328.849976,1942766
11/25/2014,1330,1339.699951,1308,1318,2371684
11/26/2014,1315.030029,1328.180054,1307.5,1313.650024,1584800
11/27/2014,1313.650024,1334,1312.650024,1326.650024,1732418
11/28/2014,1329.180054,1345.949951,1317.680054,1321.5,1989768
12/1/2014,1325.25,1350,1322.619995,1346.469971,1896354
12/2/2014,1346.5,1355.469971,1324.680054,1328.650024,1436572
12/3/2014,1335.949951,1336.699951,1309.25,1317.680054,3094670
12/4/2014,1332,1333.5,1314.949951,1318.969971,1285308
12/5/2014,1320.449951,1324.900024,1286.069946,1289.469971,2359676
12/8/2014,1297.5,1297.5,1250.819946,1256.400024,3232574
12/9/2014,1258,1279.5,1254.550049,1257.430054,2487940
12/10/2014,1257.5,1265.949951,1248.099976,1253.949951,2087970
12/11/2014,1250.300049,1261.449951,1243.5,1246.069946,1938822
12/12/2014,1250,1260,1211.319946,1225.349976,2380786
12/15/2014,1192.449951,1192.5,1176.119995,1179.319946,3487788
12/16/2014,1175,1229.619995,1172.5,1221.530029,3339140
12/17/2014,1226.699951,1235,1202.619995,1222.050049,2287076
12/18/2014,1227.550049,1234.25,1217.400024,1230.349976,1481444
12/19/2014,1235.650024,1261.880005,1234,1255.280029,1903130
12/22/2014,1263,1264.5,1237.199951,1256.699951,1643954
12/23/2014,1250,1268.319946,1247.300049,1258.349976,1266476
12/24/2014,1257.5,1260.430054,1232.819946,1239.949951,3288972
12/26/2014,1243,1255,1232.5,1252.5,626206
12/29/2014,1254,1268.469971,1253.5,1261.449951,778920
12/30/2014,1262.5,1271.219971,1258,1265.030029,701342
12/31/2014,1266.349976,1283.199951,1262.5,1279.119995,1573792
1/1/2015,1283.5,1283.5,1270.5,1272.780029,366830
1/2/2015,1275.5,1295.469971,1275.300049,1289.719971,925740
1/5/2015,1290.5,1299.949951,1262.319946,1270.119995,1754242
1/6/2015,1264.550049,1264.550049,1220,1223.300049,2423784
1/7/2015,1235,1239.569946,1203.719971,1208.849976,2636332
1/8/2015,1221.199951,1224.5,1210.280029,1221.900024,1565408
1/9/2015,1227.5,1259.949951,1225,1256.150024,3197642
1/12/2015,1258.5,1264,1240.119995,1254.849976,1596006
1/13/2015,1260,1265.199951,1240.050049,1248.949951,1468432
1/14/2015,1258,1265.900024,1250.25,1260.969971,1787096
1/15/2015,1266.5,1290.880005,1261.619995,1269.550049,5009920
1/16/2015,1271.849976,1272.5,1242.150024,1266.069946,5293830
1/19/2015,1268,1275.5,1251.5,1255.5,1135074
1/20/2015,1260,1265,1241.619995,1250.219971,2058566
1/21/2015,1261,1261,1244.119995,1256.900024,2310480
1/22/2015,1258.25,1260.619995,1247.75,1256.780029,2113214
1/23/2015,1257,1266.030029,1248.050049,1251.800049,3150380
1/27/2015,1256.180054,1257.5,1244.780029,1251.030029,2738736
1/28/2015,1251.5,1272.449951,1251.449951,1269.800049,3121980
1/29/2015,1269,1284.349976,1256.449951,1272.319946,3734392
1/30/2015,1280.349976,1287.5,1235,1241.030029,5817402
2/2/2015,1241,1260.719971,1231.030029,1257.099976,3181802
2/3/2015,1255.819946,1282.5,1253.550049,1279.119995,2345054
2/4/2015,1284,1285.849976,1251.050049,1257.150024,2245418
2/5/2015,1260,1295.849976,1259.5,1276.199951,4530168
2/6/2015,1276.5,1297.400024,1275.430054,1287.880005,2136416
2/9/2015,1280.75,1284.550049,1250,1256.449951,2076432
2/10/2015,1255,1263.119995,1216.5,1220.569946,3799054
2/11/2015,1227.530029,1243.619995,1223.619995,1229.949951,2937522
2/12/2015,1239.900024,1239.900024,1223.5,1231.069946,3107980
2/13/2015,1235,1273.880005,1230.119995,1269.380005,4158326
2/16/2015,1280,1297.5,1277.5,1292.400024,2364392
2/18/2015,1292.530029,1321.5,1282.619995,1317.819946,2660014
2/19/2015,1318,1343.650024,1317.5,1340.530029,2618002
2/20/2015,1349.400024,1349.400024,1321.119995,1337.780029,1801588
2/23/2015,1335.5,1361,1335.5,1348.319946,1614892
2/24/2015,1347,1365,1339.5,1352.380005,2199922
2/25/2015,1355,1361,1333.930054,1336.099976,1767994
2/26/2015,1339.5,1346.380005,1312.680054,1328.219971,1991994
2/27/2015,1329.719971,1337.880005,1308.150024,1331.180054,2877376
3/2/2015,1339.849976,1354.469971,1326.280029,1334.699951,2176038
3/3/2015,1341,1395,1338.069946,1388,3424308
3/4/2015,1394,1406.050049,1357.819946,1373,3862994
3/5/2015,1375,1385.349976,1340.530029,1348.219971,2173514
3/9/2015,1320,1339.900024,1305,1323.400024,2883174
3/10/2015,1324.449951,1339.119995,1297.619995,1321.349976,3037052
3/11/2015,1321,1329.969971,1298.900024,1303.280029,2240200
3/12/2015,1311.949951,1312.449951,1295.050049,1309.530029,1827636
3/13/2015,1319,1319.969971,1287.5,1291.180054,1586838
3/16/2015,1292.599976,1305,1276,1281.150024,1556296
3/17/2015,1291.25,1303.349976,1278.880005,1291.849976,1267318
3/18/2015,1295.469971,1299.719971,1275.849976,1279.680054,1255170
3/19/2015,1288,1302.930054,1284.050049,1298.119995,2448964
3/20/2015,1298,1309,1289.430054,1305.469971,1963908
3/23/2015,1308,1315.5,1303,1308.569946,1566608
3/24/2015,1315,1318.5,1291.050049,1295.650024,2394878
3/25/2015,1295.699951,1307,1272.599976,1286.880005,2224858
3/26/2015,1276.650024,1293.349976,1250.5,1256.550049,3091642
3/27/2015,1265.5,1285.949951,1252.050049,1257.400024,2751776
3/30/2015,1262.5,1284.949951,1260,1282.069946,1339006
3/31/2015,1284.719971,1284.719971,1260.5,1276.969971,2427028
4/1/2015,1279,1281.800049,1261.119995,1271.319946,2075758
4/6/2015,1279,1281.449951,1250.050049,1273.650024,1568542
4/7/2015,1281.219971,1299.5,1272,1292.5,1886922
4/8/2015,1297,1328.25,1295.430054,1320.699951,1652134
4/9/2015,1329.5,1343.719971,1317.569946,1332.280029,2544450
4/10/2015,1324.25,1335.400024,1314,1326.880005,1815544
4/13/2015,1332,1332.5,1314,1327.75,1308642
4/15/2015,1327.349976,1356.949951,1304.699951,1313.880005,2913934
4/16/2015,1313.469971,1313.5,1285.680054,1291.400024,3217570
4/17/2015,1278.550049,1280,1235,1237.430054,9668742
4/20/2015,1240.030029,1241.949951,1212.430054,1214.400024,2890722
4/21/2015,1214.400024,1226,1200.5,1213.530029,2546032
4/22/2015,1215.75,1236.5,1203.780029,1222.550049,4186812
4/23/2015,1236,1239.900024,1215.849976,1228.619995,4342990
4/24/2015,1227.650024,1257,1223.780029,1246.530029,3625158
4/27/2015,1249.75,1260,1243,1250.099976,2733052
4/28/2015,1255,1255,1227.550049,1247.5,3088298
4/29/2015,1242,1247.5,1225.530029,1243.650024,2019620
4/30/2015,1240,1245,1213.550049,1231.849976,3738054
5/4/2015,1245.5,1252.400024,1228.599976,1240.780029,1890630
5/5/2015,1250.5,1268.219971,1250,1258.930054,3255070
5/6/2015,1257.5,1257.5,1227.900024,1231.530029,3394406
5/7/2015,1232.449951,1276.880005,1226.849976,1272.619995,3205028
5/8/2015,1280,1294,1258.150024,1263.619995,3003664
5/11/2015,1267.5,1281.530029,1262.5,1278,2573082
5/12/2015,1280,1282.5,1256.5,1261.449951,2467386
5/13/2015,1273.5,1273.5,1240.219971,1257.699951,1863774
5/14/2015,1260,1260,1242.5,1249.619995,1309050
5/15/2015,1257.5,1266.199951,1250.5,1255.569946,1461454
5/18/2015,1257.050049,1262.619995,1248.550049,1260.199951,4507752
5/19/2015,1259.699951,1265,1248.380005,1256.349976,1957722
5/20/2015,1260,1284.949951,1258.449951,1278.530029,1897814
5/21/2015,1278.5,1290,1274.069946,1277.75,1579578
5/22/2015,1275,1314.380005,1269.619995,1308.949951,2691632
5/25/2015,1310,1318.449951,1292.849976,1300.5,982978
5/26/2015,1302.5,1311.619995,1294.449951,1304.430054,1961740
5/27/2015,1304,1316.569946,1296,1307.619995,1620690
5/28/2015,1301.949951,1311.5,1291.119995,1304.75,2763608
5/29/2015,1308.5,1324.300049,1298.619995,1305.150024,4423532
6/1/2015,1304.719971,1323.550049,1304.180054,1308.880005,882264
6/2/2015,1308,1315,1295.25,1299.949951,3935820
6/3/2015,1302,1312.800049,1295.25,1305.449951,1804684
6/4/2015,1308.550049,1311.400024,1294.25,1302.819946,4131468
6/5/2015,1296,1304.5,1285,1287.930054,2308534
6/8/2015,1295,1295,1280.819946,1288.719971,1570320
6/9/2015,1292.5,1295,1275.5,1280.819946,2578914
6/10/2015,1283,1305,1281.900024,1300.380005,2763350
6/11/2015,1302.75,1306.5,1278.380005,1285.650024,1847336
6/12/2015,1285.949951,1294.469971,1238.400024,1252.900024,2571456
6/15/2015,1252.650024,1260.219971,1240.5,1252.400024,2525176
6/16/2015,1250,1259.650024,1247.219971,1256,1267396
6/17/2015,1260.5,1264.569946,1250.900024,1256.900024,1975720
6/18/2015,1257.5,1273.150024,1254,1265.030029,2165046
6/19/2015,1267.5,1277.5,1263.550049,1274.780029,1999610
6/22/2015,1273.5,1300,1273.5,1295.75,1102002
6/23/2015,1300,1304,1283.599976,1287.300049,898318
6/24/2015,1290,1293.949951,1279.430054,1285.150024,1170246
6/25/2015,1281,1286.5,1272.069946,1275,1930992
6/26/2015,1275.099976,1298.180054,1275.099976,1296.400024,1290102
6/29/2015,1286,1302,1271.699951,1296.449951,1372756
6/30/2015,1292.5,1294.380005,1270,1275.469971,1549952
7/1/2015,1281.949951,1304,1278.380005,1296.550049,1279708
7/2/2015,1300,1301.469971,1285.530029,1288.880005,1445880
7/3/2015,1286.530029,1305,1285,1301.949951,963470
7/6/2015,1290.150024,1322.5,1290.150024,1316.650024,1182338
7/7/2015,1316.380005,1323.449951,1301.5,1308.119995,1642836
7/8/2015,1298.969971,1310.849976,1290.25,1297.550049,2667850
7/9/2015,1297.5,1299.119995,1253.319946,1261.25,3934122
7/10/2015,1279.5,1279.5,1227.5,1237.180054,8263654
7/13/2015,1237.699951,1259.300049,1237.699951,1254.780029,2280308
7/14/2015,1255.5,1257.5,1245,1249.75,1703274
7/15/2015,1250.5,1274.969971,1250,1272.880005,2003660
7/16/2015,1271.849976,1279.430054,1263.300049,1270.099976,1456608
7/17/2015,1273.400024,1285.050049,1271.650024,1282.199951,1070526
7/20/2015,1282,1291.949951,1275.949951,1289.569946,853786
7/21/2015,1288,1300.180054,1277.550049,1280.699951,1274500
7/22/2015,1280.5,1284.5,1260.530029,1264.030029,1320628
7/23/2015,1258.75,1268.930054,1241.5,1244.300049,1496780
7/24/2015,1248.75,1258.25,1246.050049,1252.569946,1574972
7/27/2015,1244,1252.5,1240.569946,1248.530029,2003738
7/28/2015,1249.75,1259.5,1246.069946,1251.030029,1891188
7/29/2015,1255.5,1257.530029,1241.75,1253.380005,2413318
7/30/2015,1258.030029,1258.400024,1236.400024,1240.319946,2770574
7/31/2015,1244.949951,1259.5,1243.5,1255.380005,1963776
8/3/2015,1251.699951,1262.5,1250.449951,1254.800049,1179324
8/4/2015,1255.199951,1261.5,1243,1254.449951,2342692
8/5/2015,1260,1275,1255.5,1273.569946,988994
8/6/2015,1282.5,1291.5,1275.050049,1286.650024,2211366
8/7/2015,1286.5,1286.5,1273.5,1276.030029,1188506
8/10/2015,1286,1294.5,1278.300049,1286.050049,1431182
8/11/2015,1289,1305,1271.050049,1302.099976,2200306
8/12/2015,1301.550049,1345.699951,1301,1335.849976,3479784
