Date,Open,High,Low,Close,Volume,A/D line,ohlc,aroon up,aroon down,ATR,DMI+,DMI-,ADX,sma18,upper bb,lower bb,CMF,ema2,macd,signal,histogram,Mfi,OBV,PPO,ROC,ROC%,ROC Ratio,stdev,median P,AO,mom cp,mom low,mom high,mom op,WMA3,UPC,LPC,TMA20,PCp,Phigh,Plow,rsi2,stsd,stck,b%,Dx
6/18/2018,8947.5,9050.400391,8937.950195,8973.450195,305144,531598.9205,8977.325195,50,0,127.9138598,25.15977879,21.7474323,13.85434847,8802.969455,9068.614893,8808.635107,0.030372596,8967.743708,65.57826491,33.0527646,32.52550031,61.35721193,108628810,0.742639667,2085.0586,0.00244097,1.00244097,68.51068898,8994.175293,244.8015653,163.049804,257.950195,220.400391,197.5,8963.591634,9094.950195,8680,8633.485071,8951.599609,8995,8901,77.34453219,45.51623147,79.01734891,0.633953473,7.274673565
6/19/2018,8970,8984.799805,8820.049805,8862.599609,350407,362190.3929,8909.362305,40,0,130.5450127,22.89177424,19.78703051,13.11123886,8828.072211,9055.754286,8831.935558,-0.025090607,8897.297162,58.31521244,38.10525417,20.20995827,62.86058893,108278403,0.660221011,-11185.0586,-0.012353173,0.987646827,58.98141368,8902.424805,222.0828556,20.25,10.049805,114.799805,141,8914.383138,9094.950195,8810,8646.38891,8973.450195,9050.400391,8937.950195,16.4660083,33.48286902,59.87381666,0.137003957,7.274673565
6/20/2018,8873,8970,8863,8948.299805,325981,555949.8739,8913.574951,30,0,128.8632261,22.4209429,18.61346493,13.43844226,8850.302734,9043.670581,8865.209302,0.0096096,8931.468933,58.81747542,42.24769842,16.569777,72.62332159,108604384,0.665297817,8470.0196,0.009669871,1.009669871,47.02867626,8916.5,196.6760714,37.049805,-2,35.200195,-1,8923.924805,9094.950195,8820.049805,8673.402556,8862.599609,8984.799805,8820.049805,43.6020631,48.15848928,70.95458968,0.465594014,9.278744769
6/21/2018,8978,8986,8852.950195,8863.049805,313349,290172.5738,8920,20,70,129.1622674,20.77124501,19.61912219,13.30662598,8858.844401,9051.913084,8847.32676,0.00649532,8885.628117,51.7769308,44.1535449,7.623385908,62.23176849,108291035,0.585557339,-8625,-0.009526949,0.990473051,53.91323031,8919.475098,182.129745,-69.40039,-18.049805,36,84,8891.391439,9094.950195,8820.049805,8727.635239,8948.299805,8970,8863,50.13167461,42.71803459,44.11368092,0.076852866,2.85246927
6/22/2018,8865,8887,8810,8874.900391,319027,508937.1852,8859.225098,10,90,125.4363912,19.86048979,20.46720576,13.40359435,8867.73329,9055.4297,8832.300183,-0.01124913,8878.440541,46.6157694,44.6459898,1.9697796,55.0545579,108610062,0.527052683,1085.0586,0.001337078,1.001337078,58.79979062,8848.5,158.3032744,-147.75,-111.5,-159,-95,8883.183431,9094.950195,8810,8765.871773,8863.049805,8986,8852.950195,12.20444334,22.23303566,46.96958655,0.190921438,1.504464769
6/25/2018,8869,8869,8780,8793,254954,328464.129,8827.75,0,90,122.8337918,25.59842765,19.40794553,14.09976679,8879.111057,9051.124158,8790.675647,-0.052069821,8821.195378,35.49437444,42.81566673,-7.321292282,48.1484166,108355108,0.401474659,-8290.0391,-0.009228317,0.990771683,68.63420888,8824.5,122.1211598,-223.75,-175,-196,-170,8831.975098,9094.950195,8780,8775.196616,8874.900391,8887,8810,12.64049334,24.51237743,4.127636752,0.008924424,13.75467892
6/26/2018,8793,8985.349609,8750,8931.349609,387769,538289.124,8864.924805,0,80,130.8706359,23.76480622,16.91494255,14.55340061,8901.008246,9026.532582,8798.187145,0.019858211,8894.998713,37.39818952,41.73217129,-4.333981762,48.8258236,108742877,0.422706206,13734.9609,0.015734062,1.015734062,60.17430618,8867.674805,111.7101361,-36,-193,-109.600586,-237,8875.82487,9094.950195,8750,8781.262733,8793,8869,8780,62.81480545,44.60247196,52.57269357,0.583162362,16.83851026
6/27/2018,8935.950195,9012,8873,8898.299805,501622,219270.5598,8929.8125,20,70,131.4513048,21.96984058,23.13334656,13.88135046,8905.977702,9013.687132,8797.222633,0.023276915,8897.210445,35.86649003,40.55903503,-4.692545002,51.29110647,108241255,0.405230197,-3404.9804,-0.003700427,0.996299573,57.04340421,8942.5,110.4836655,-59.700195,-35,-7.950195,3.90039,8891.766439,9050.400391,8750,8815.191461,8931.349609,8985.349609,8750,80.71766792,66.82919511,42.9916571,0.466945722,2.579653581
6/28/2018,8892,8894.049805,8735.049805,8771.299805,376404,14497.31447,8823.099854,10,90,133.4190687,20.41823909,21.16414737,12.50968429,8907.169379,9014.904259,8758.665468,0.055713161,8812.850316,24.11908344,37.27104472,-13.15196128,44.61599562,107864851,0.272676174,-12800,-0.014272389,0.985727611,67.52485053,8814.549805,87.11552162,-180.299804,-165.950195,-100.950195,-103,8840.308106,9050.400391,8735.049805,8872.395818,8898.299805,9012,8873,0,34.84598751,10.07223137,0.049306888,1.793808253
6/29/2018,8750.299805,8900,8750.299805,8825.599609,458807,17253.87054,8806.549805,0,90,134.5820063,20.65356328,19.48260386,11.09779402,8908.01378,8999.071265,8749.298462,-0.03787085,8821.392342,18.92349247,33.60153427,-14.67804179,45.85349426,108323658,0.213971273,5329.9804,0.006190622,1.006190622,65.82091278,8825.149903,79.47196983,-147.850586,-187.65039,-150.400391,-197.200195,8819.616374,9050.400391,8735.049805,8880.783124,8771.299805,8894.049805,8735.049805,29.95028279,33.99211758,25.15968488,0.305482207,2.917466974
7/2/2018,8878,8935,8800.049805,8821.049805,298529,-188365.1637,8858.524903,60,80,134.6083055,22.35840269,18.08745476,10.03860963,8906.830458,8967.827648,8750.062,-0.036021133,8821.162842,14.25369682,29.73196678,-15.47826996,45.30562136,108025129,0.161198274,-554.9804,-0.000515523,0.999484477,57.38628706,8867.524903,82.99312391,-41.549804,-20,-49.799805,-92,8814.27474,9012,8735.049805,8904.94714,8825.599609,8900,8750.299805,92.26876074,46.60027937,23.89550064,0.325982566,10.55966716
7/3/2018,8825,8995,8750,8975.150391,375718,126472.3841,8886.287598,50,70,142.4934265,32.35745609,15.86608592,11.04548588,8910.38048,8999.602038,8740.797767,-0.033465711,8924.3345,22.74060642,28.33369471,-5.593088284,52.76056352,108400847,0.256908537,15310.0586,0.017469642,1.017469642,68.2009139,8872.5,79.00890118,26.850586,-113,25,-48,8898.858399,9012,8735.049805,8922.305231,8821.049805,8935,8800.049805,97.13218228,65.10171919,76.1376692,0.905520696,34.19775796
7/4/2018,9014,9249.25,8952.5,9220.799805,656141,656801.4926,9109.137451,90,60,153.5117532,34.67134356,13.67534579,12.78886907,8926.399902,9143.423359,8651.476446,0.037194348,9122.966254,48.86268522,32.43949281,16.42319241,61.25254918,109056988,0.550411866,24464.9414,0.02736995,1.02736995,129.6393946,9100.875,99.30008338,357.75,99.549805,263.25,36,9072.291667,9249.25,8735.049805,8939.152934,8975.150391,8995,8750,100,93.09976595,94.46709759,1.157286169,43.42799485
7/5/2018,9228,9395,9225.75,9347.049805,887919,1041608.065,9298.949951,90,50,154.6359137,32.83610855,12.60622053,14.19802015,8944.422092,9308.500401,8583.199404,0.071884106,9273.102233,79.09913031,41.77142031,37.32771,72.61587393,109944907,0.887722239,12525,0.013691871,1.013691871,191.1335948,9310.375,177.8805636,472.149414,415.75,508,363,9242.983236,9395,8735.049805,8946.821607,9220.799805,9249.25,8952.5,100,91.73260543,92.73427065,1.053149526,44.51771824
7/6/2018,9315,9413.950195,9260,9317.5,508241,913020.4652,9326.612549,90,40,154.5869338,30.77292183,11.70948511,16.88366639,8961.130425,9410.723215,8569.496511,0.034474733,9302.848737,99.80651488,53.37843922,46.42807566,73.6265909,109436666,1.116547904,-3054.9805,-0.003161404,0.996838596,221.6827011,9336.975098,252.3978027,524.5,480,544.950195,446,9311.233236,9413.950195,8735.049805,8954.730728,9347.049805,9395,9225.75,81.03347755,68.9575378,85.79317431,0.889181816,44.87372091
7/9/2018,9395,9419.849609,9350,9374.900391,331872,817763.75,9384.9375,90,30,148.5342677,35.800911,11.31616415,20.07588695,8983.772136,9503.333802,8593.266003,-0.00318176,9351.123345,119.7197653,66.64670443,53.07306083,79.37510082,109768538,1.33476207,5640.0391,0.006160493,1.006160493,239.8239227,9384.924805,329.2277946,443.550782,600,434.5,602,9351.125163,9419.849609,8735.049805,8945.480516,9317.5,9413.950195,9260,66.015252,60.31579284,93.43615203,0.858874898,51.96576138
7/10/2018,9380,9545.900391,9380,9531,485745,1216254.098,9459.225098,90,20,149.7747051,32.96837799,11.3269632,22.90291162,9015.605469,9637.794385,8578.735498,0.039947178,9471.640704,146.6921009,82.65578372,64.03631715,80.00169043,110254283,1.628340836,15509.9609,0.016650802,1.016650802,279.0865216,9462.950196,419.3340044,632.700195,507,533.900391,444.049805,9443.383464,9545.900391,8735.049805,8935.687021,9374.900391,9419.849609,9350,100,82.13710101,98.16237526,0.899161051,48.85709017
7/11/2018,9529,9529.349609,9361,9384.700195,328446,980285.1082,9451.012451,80,10,151.101484,30.34468553,12.1155109,25.76576268,9039.666613,9689.699926,8624.110035,0.041973647,9413.390563,154.7694807,97.07852312,57.6909576,79.56511508,109925837,1.712998038,-14729.9805,-0.01534989,0.98465011,280.8075925,9445.174805,459.1932329,613.40039,625.950195,635.299804,637,9431.833496,9545.900391,8735.049805,8934.966555,9531,9545.900391,9380,51.6203411,52.60585594,80.11961775,0.713773813,42.93238413
7/12/2018,9448,9508,9325.25,9347,336960,723531.7293,9407.0625,70,0,153.3620922,27.76186657,11.08428679,28.72489978,9060.419379,9689.439348,8739.510652,0.014155495,9368.908886,156.5135543,108.9655294,47.54802497,79.08722624,109588877,1.728124302,-3870.0195,-0.004017198,0.995982802,250.3281911,9416.625,453.0300034,521.400391,574.950195,608,697.700195,9390.233398,9545.900391,8750,8936.234825,9384.700195,9529.349609,9361,0,11.7371895,75.47015511,0.639510471,42.93238413
7/13/2018,9408,9495,9362.25,9431.049805,511150,742205.0111,9424.074951,60,0,151.8897999,26.0287549,10.73326205,30.71433583,9091.999946,9686.359982,8863.680057,0.011802378,9410.543302,162.9728366,119.7669908,43.2058458,83.80029003,110100027,1.794254282,8304.9805,0.008992169,1.008992169,216.7951956,9428.625,449.0489487,610,562.200195,560,530,9395.308268,9545.900391,8750,8939.383637,9347,9508,9325.25,69.03474743,34.27487574,85.83578923,0.689660378,41.60678361
7/16/2018,9429,9498.900391,9355,9385.299805,216426,616920.7453,9417.050049,50,0,151.3191279,24.26070913,10.38181909,32.37323908,9116.277724,9612.326689,9050.56335,0.010372885,9393.630159,162.7076845,128.3551295,34.35255492,79.8728064,109883601,1.787172015,-4675,-0.004850998,0.995149002,148.0376381,9426.950196,437.8378447,410.149414,605,503.900391,604,9394.166504,9545.900391,8750,8935.86707,9431.049805,9495,9362.25,64.75341392,39.47464326,80.19356602,0.59586739,40.06315578
7/17/2018,9351.150391,9479.700195,9347,9445.400391,457123,837733.1761,9405.812744,40,0,149.9892041,25.31344189,9.725738812,35.36658484,9148.630534,9534.88324,9222.0568,0.057073012,9428.316214,165.5976979,135.8036432,29.79405467,79.81316785,110340724,1.814156463,5910.0586,0.006403694,1.006403694,82.43700528,9413.350098,404.6111988,224.600586,394.5,230.450195,337.150391,9422.975098,9545.900391,8952.5,8956.853702,9385.299805,9498.900391,9355,56.77869936,42.9178236,87.60560802,0.71395369,44.48649416
7/18/2018,9482.299805,9534,9296.900391,9366.799805,430624,661013.9833,9420,30,0,156.2113759,22.56908021,8.671320968,38.4160624,9175.958279,9510.215119,9275.92492,0.012453037,9387.10022,159.8554308,140.6140007,19.24143006,78.80590679,109910100,1.748048714,-7960.0586,-0.008321573,0.991678427,61.74088854,9415.450196,374.020683,19.75,71.150391,139,254.299805,9396.083334,9545.900391,9225.75,8960.582371,9445.400391,9479.700195,9347,43.33098642,47.13029192,77.49711044,0.387873181,44.48649416
7/19/2018,9408,9434,9350,9389.099609,199983,647203.7716,9395.274902,20,0,151.0534205,23.09122154,8.326887021,41.56431994,9209.074924,9510.462493,9284.087507,0.042894565,9388.439811,155.4216709,143.5755348,11.84613617,74.63646369,110110083,1.696392342,2129.9804,0.002380728,1.002380728,59.6550466,9392,349.3081859,71.599609,90,20.049805,93,9391.049805,9545.900391,9260,8982.394244,9366.799805,9534,9296.900391,22.10081051,34.18365654,80.29894397,0.463885625,46.99307245
7/20/2018,9392,9464,9335,9398.950195,272916,644877.406,9397.487549,10,0,149.4781761,35.33440029,7.813592585,45.36594078,9235.052735,9505.427746,9305.412293,0.016423159,9395.481768,151.0729031,145.0750084,5.99789468,74.60142471,110382999,1.645945408,885.0586,0.001049151,1.001049151,52.70869997,9399.5,325.3515654,24.049804,-15,44.150391,-3,9390.308268,9545.900391,9296.900391,9003.38742,9389.099609,9434,9350,100,44.23003732,81.53660965,0.467653376,63.78235897
7/23/2018,9448,9750,9372,9701,607813,1095109.258,9567.75,90,70,165.8011636,37.29182094,6.541182939,47.93424907,9279.64719,9638.834209,9237.225752,0.088832752,9600.178983,170.2129211,150.102591,20.11033011,75.68399744,110990812,1.847116011,30104.9805,0.032136547,1.032136547,105.8331208,9561,328.455644,170,-8,204.099609,68,9548.333333,9750,9296.900391,9048.574204,9398.950195,9464,9335,100,68.88328283,93.85579937,1.154792038,70.15407405
7/24/2018,9778,9929,9725,9832.450195,749626,1135164.237,9816.112549,90,60,168.5296519,34.06749157,6.992819732,49.54216291,9338.599989,9777.136165,9159.213835,0.06637798,9755.800695,194.0718852,158.8964498,35.17543538,76.24056478,111740438,2.096197838,13045.0195,0.01355017,1.01355017,162.8368318,9827,382.1562127,447.75,364,399.650391,249,9716.383463,9929,9296.900391,9070.807845,9701,9750,9372,100,85.42943716,86.2709129,1.089516153,65.93878853
7/25/2018,9853,9875.849609,9701,9758.950195,384750,1005448.694,9797.199951,80,50,168.9810774,31.54959022,20.84784029,47.82119649,9390.4528,9853.288578,9157.911422,0.088581525,9757.91086,205.0146415,168.1200882,36.89455338,67.5049408,111355688,2.206041215,-7450,-0.007475248,0.992524752,183.2479707,9788.424805,430.6180491,411.950195,375.75,367.849609,405,9773.791829,9929,9296.900391,9100.692002,9832.450195,9929,9725,64.13762866,54.04142771,74.58149402,0.86433494,20.42418842
7/26/2018,9819.799805,9831.700195,9361,9396.25,1261317,-66952.19897,9602.1875,70,40,190.5324429,25.98233502,19.83073473,45.5750457,9422.408366,9850.395137,9170.654863,-0.008345146,9515.598084,182.4962211,170.9953147,11.50090635,52.08841824,110094371,1.962212636,-36370.0195,-0.037165903,0.962834097,179.1272903,9596.350098,451.3160069,-34.799805,-1.25,336.700195,411.799805,9589.850098,9929,9296.900391,9163.462935,9758.950195,9875.849609,9701,0,16.13170588,15.71739764,0.331884318,13.4276099
7/27/2018,9402,9442.200195,9290,9310.400391,672141,-558910.2602,9361.150147,60,90,187.7944252,24.47821443,20.85075524,42.43481407,9441.033366,9856.82144,9140.098677,-0.05776985,9378.11563,155.9112307,167.9784979,-12.06726725,44.84740874,109422230,1.676244389,-8684.9609,-0.009136582,0.990863418,188.8730319,9366.100098,433.3904353,-74.899414,-65,-56.700196,-27,9413.775228,9929,9290,9226.167504,9396.25,9831.700195,9361,0,5.306326243,3.192549452,0.2376117,8.002518523
7/30/2018,9320,9404.5,9233,9381.900391,539464,-161623.2336,9334.850098,50,90,186.6305377,28.3961719,19.48215954,40.27488273,9449.983399,9856.916414,9139.32382,0.002618068,9380.65142,138.9787278,162.1785439,-23.19981607,37.59843041,109961694,1.493291729,7050,0.007679584,1.007679584,189.1022525,9318.75,375.859553,-63.5,-114,-75.200195,-31.150391,9360.458659,9929,9233,9306.317382,9310.400391,9442.200195,9290,45.4402146,37.47101085,21.39373434,0.338042188,18.61805142
7/31/2018,9400,9548.849609,9355,9520.549805,426388,140269.3197,9456.099854,40,80,187.1461857,26.29522193,20.13993066,38.15511754,9459.622287,9862.844205,9148.425913,0.00134407,9474.383338,135.2262608,156.7880873,-21.56182646,43.08416609,110388082,1.450641008,13764.9414,0.014778393,1.014778393,188.2657504,9451.924805,288.110699,153.75,58.099609,14.849609,-82.299805,9439.308431,9929,9233,9375.344793,9381.900391,9404.5,9233,100,81.1080652,41.31462716,0.52087677,13.25567147
8/1/2018,9535,9587.75,9300,9341.599609,700719,-357845.7781,9441.087402,30,70,194.3321724,23.51410383,24.62589287,35.25348234,9460.961155,9864.537136,9141.692942,-0.098417495,9385.41824,116.5240442,148.7352787,-32.21123445,40.99197166,109687363,1.24982724,-17995.0196,-0.018796204,0.981203796,190.4861707,9443.875,205.0860351,-47.5,-50,153.75,127,9407.966471,9929,9233,9407.401654,9520.549805,9548.849609,9355,43.65541066,52.74847983,15.6033921,0.276555679,2.309491314
8/2/2018,9327,9327,9120,9142.400391,875157,-1043593.513,9229.100098,20,90,195.2370172,21.73333077,22.76092166,32.44653289,9448.044488,9896.820221,9060.070013,-0.202508471,9222.596281,84.58050212,135.9043234,-51.32382126,32.67102133,108812206,0.908436712,-20019.9218,-0.021323887,0.978676113,220.5030409,9223.5,122.4130744,-256.549804,-215,-137,-65,9271.825033,9929,9120,9417.220926,9341.599609,9587.75,9300,0,9.622912289,2.768898764,0.098393018,2.309491314
8/3/2018,9150,9230,9150,9187,470958,-1078915.363,9179.25,10,90,187.0058017,23.7429451,22.06542233,29.84645351,9428.933377,9909.675935,9004.824261,-0.194153778,9198.746773,62.00900552,121.1252598,-59.11625428,31.68796487,109283164,0.666626849,4359.9609,0.004878326,1.004878326,238.4493528,9190,81.43350468,-514,-222,-520,-298,9197.900065,9929,9120,9436.567058,9142.400391,9327,9120,18.29361099,18.57805815,8.281829419,0.201332157,3.662044415
8/6/2018,9247.5,9300,9200,9286.400391,237693,-905872.9998,9258.475098,0,80,180.7911016,27.54595523,21.19364182,27.59978733,9423.472277,9846.746825,8984.833448,-0.169559183,9257.474697,51.46717418,107.1936427,-55.7264685,29.74381693,109520857,0.553361626,9840.0391,0.010819679,1.010819679,227.1341181,9250,57.46070483,-546.049804,-525,-629,-530.5,9229.266927,9929,9120,9449.891104,9187,9230,9150,100,61.65037188,20.56865155,0.349880801,13.03316769
8/7/2018,9316,9420,9271,9411.5,381993,-567463.0938,9354.625,0,70,178.5203086,25.90374618,23.44915426,24.77743428,9427.05561,9704.150599,9043.239636,-0.177278848,9360.67165,52.60141989,96.27519812,-43.67377823,34.79914415,109902850,0.565086026,12409.9609,0.01347127,1.01347127,174.1653311,9345.5,23.55809687,-347.450195,-430,-455.849609,-537,9332.383464,9875.849609,9120,9428.303584,9286.400391,9300,9200,100,93.53497882,36.03213844,0.557201174,4.973551513
8/8/2018,9449,9449,9183.049805,9207.400391,638498,-1089038.446,9322.112549,0,60,184.7653005,23.24048082,25.79524774,21.7929299,9414.630642,9539.27872,9097.801553,-0.199516353,9257.979906,36.6177575,84.34371,-47.72595249,32.98404156,109264352,0.393676393,-20509.9609,-0.021686193,0.978313807,116.3394485,9316.024903,-13.67515219,-188.849609,-177.950195,-382.700195,-370.799805,9288.600261,9831.700195,9120,9432.730348,9411.5,9420,9271,38.00118656,52.64621681,10.80350939,0.248254827,5.210011143
8/9/2018,9239,9239,9060,9146.049805,651728,-1114162.342,9171.012451,20,90,184.3534933,21.62865268,24.00623544,17.60919077,9401.338976,9529.543746,9057.496488,-0.171964605,9182.986738,18.69013905,71.21299581,-52.52285676,28.43312333,108612624,0.20117244,-6235.0586,-0.006663182,0.993336818,124.3953749,9149.5,-37.32809337,-164.350586,-230,-203.200195,-163,9210.7417,9587.75,9060,9447.305709,9207.400391,9449,9183.049805,0,15.63842124,9.902163982,0.187594176,5.210011143
8/10/2018,9150,9210,9105,9148.25,427827,-1189541.385,9153.3125,10,90,178.6853867,20.72082861,26.70824143,13.4998948,9384.830621,9528.268878,9026.341278,-0.182186189,9159.713124,4.498125803,57.87002181,-53.371896,26.69234339,109040451,0.048467834,120.0195,0.000240562,1.000240562,132.2695363,9157.5,-53.62221101,-233.650391,-128,-194.5,-170,9157.375,9587.75,9060,9445.2036,9146.049805,9239,9060,3.462105367,35.71122424,10.15535098,0.242881088,12.62393044
8/13/2018,9119.450195,9185,9012.200195,9080.849609,348201,-1261077.783,9099.375,0,90,178.264988,19.28614454,24.85899643,9.691690653,9368.944499,9512.566529,8981.833471,-0.174942962,9106.874569,-12.15992227,43.86403299,-56.02395526,18.34861206,108692250,-0.131222336,-6840.0391,-0.007367572,0.992632428,139.860441,9098.600098,-90.6941119,-439.700196,-342.799805,-363.849609,-280.549805,9114.183105,9587.75,9012.200195,9453.137309,9148.25,9210,9105,3.161173097,42.00409423,7.948759403,0.186564858,12.62393044
8/14/2018,9079,9158.799805,9046.25,9132.599609,344056,-1077205.706,9104.162354,0,80,173.5710463,21.56779039,23.70760493,8.570407155,9354.694499,9407.815196,9008.994765,-0.180282957,9124.110346,-21.06043009,30.87914038,-51.93957046,22.72694045,109036306,-0.227501475,5075,0.005698806,1.005698806,105.0984116,9102.524903,-143.9957462,-209,-253.75,-428.950195,-456,9117.958008,9587.75,9012.200195,9447.932159,9080.849609,9185,9012.200195,43.4325054,52.19108895,14.69181379,0.309926058,4.72621945
8/16/2018,9124,9235.950195,9085,9200.549805,465479,-830052.2027,9161.375,30,70,171.9552712,22.31520998,22.22106071,7.626392096,9343.672255,9372.897285,9015.702716,-0.139918099,9175.324783,-22.43913132,20.21548604,-42.65461736,31.79874037,109501785,-0.242498656,6695.0196,0.0074404,1.0074404,94.1290338,9160.475098,-185.2799805,58.149414,-35,-91.049805,-203,9157.949707,9449,9012.200195,9460.219191,9132.599609,9158.799805,9046.25,100,75.50721764,32.72516268,0.51749692,0.211399072
8/17/2018,9243,9286.5,9130,9152.099609,477538,-1172722.432,9202.899902,20,60,170.8513233,20.85515591,23.61007291,7.49733119,9313.177789,9372.831597,9017.708247,-0.166442527,9159.763917,-27.16939945,10.73850894,-37.90790839,39.52540524,109024247,-0.293843405,-4945.0196,-0.005266011,0.994733989,93.58321973,9208.25,-184.7976304,-34.900391,-20,56.5,93,9164.999674,9449,9012.200195,9473.030031,9200.549805,9235.950195,9085,58.37626045,57.31941197,24.30709085,0.378435724,6.195665841
8/20/2018,9170.700195,9217.799805,9062,9074.349609,449317,-1550808.415,9131.212402,10,50,169.7762148,19.48813403,22.5504916,6.68780096,9271.061089,9375.94726,8992.062505,-0.197619694,9102.53633,-36.84339771,1.22212761,-38.06552532,40.11011427,108574930,-0.398989102,-7875,-0.008495318,0.991504682,101.1625153,9139.899903,-196.3286793,-212.050782,-138,-82.200195,-76.799805,9121.299642,9449,9012.200195,9495.209208,9152.099609,9286.5,9130,0,19.40049676,10.79826862,0.214353664,7.284628189
8/21/2018,9110,9130,9050.400391,9113.299805,380824,-1329780.051,9100.925049,0,40,163.3350287,24.31989968,21.76550981,6.136876577,9235.191623,9349.585696,8983.803953,-0.222800619,9109.747858,-40.98782198,-7.219862307,-33.76795967,34.07092144,108955754,-0.444277546,3795.0196,0.00429234,1.00429234,96.39195285,9090.200196,-204.4116066,-298.200195,-220.599609,-290,-206,9106.78304,9449,9012.200195,9460.147626,9074.349609,9217.799805,9062,33.37629013,21.53769617,17.56574481,0.35402492,5.542730113
8/23/2018,9145,9256,9100.099609,9223.299805,751705,-893416.1465,9181.099854,0,30,162.8039832,23.7050311,20.27675566,6.5286816,9225.583279,9244.529438,9051.220171,-0.186351866,9185.827663,-35.03361723,-12.78261329,-22.25100394,44.80189341,109707459,-0.379745375,10900,0.012070271,1.012070271,50.94146487,9178.049805,-191.5764734,15.899414,-82.950196,-193,-304,9161.808106,9449,9012.200195,9387.07741,9113.299805,9130,9050.400391,100,60.83482928,48.32868687,0.89017788,7.794761632
8/24/2018,9240,9279.900391,9142.099609,9163.799805,401110,-1168196.448,9206.449951,90,20,161.0180402,22.25596018,19.03725267,6.920486623,9217.438802,9232.678651,9054.350842,-0.199378335,9171.068998,-34.7189654,-17.16988371,-17.54908168,54.35895041,109306349,-0.376511143,-6050,-0.006451053,0.993548947,46.99350391,9211,-178.5486988,17.75,82.099609,40.900391,1,9175.216472,9286.5,9012.200195,9306.788473,9223.299805,9256,9100.099609,64.89675516,59.76170709,34.70688592,0.613751518,7.794761632
8/27/2018,9209,9274,9200,9245.25,326945,-1095296.549,9232.0625,90,10,154.8024659,29.4554851,18.38722763,8.311389011,9209.847114,9261.573699,9045.295832,-0.103167242,9220.770269,-27.58966839,-19.25384065,-8.335827738,60.82274344,109633294,-0.299142668,8045.0195,0.008888256,1.008888256,56.99422211,9237,-169.8582548,97,95,64,59,9214.441569,9286.5,9012.200195,9287.978028,9163.799805,9279.900391,9142.099609,57.7865075,55.1414648,53.3539169,0.924524414,23.13467785
8/28/2018,9277.549805,9446.5,9215,9427.950195,684054,-520867.3296,9341.75,90,0,160.2808612,27.38814786,16.49027038,9.154486477,9204.702691,9378.121527,8984.688043,0.003812049,9359.58082,-7.04825198,-16.81272291,9.764470933,63.48188177,110317348,-0.076302363,18170.0195,0.01976152,1.01976152,103.6788264,9330.75,-130.0948587,347.100586,202.799805,261.5,158.09961,9323.025065,9446.5,9012.200195,9287.431463,9245.25,9274,9200,100,83.6647226,95.1809033,1.126650806,24.83653222
8/29/2018,9421,9468.299805,9339.650391,9368.099609,433440,-762607.5983,9399.262451,90,40,158.0214721,25.79547589,22.62801509,9.266458921,9206.174913,9422.954642,8997.304928,-0.060867621,9365.288408,4.475697453,-12.55503884,17.03073629,63.77004224,109883908,0.048404631,-6085.0586,-0.006348208,0.993651792,112.1685483,9403.975098,-65.60531649,235.5,293.400391,309.5,342,9367.57487,9468.299805,9046.25,9274.499955,9427.950195,9446.5,9215,75.32451318,76.45838987,78.03107177,0.871126349,6.541165723
8/30/2018,9370,9370,9182.650391,9205.799805,674292,-1270264.987,9282.112549,80,30,160.116339,23.63955586,25.30272598,9.137045811,9209.697103,9424.048975,9010.850635,-0.139359736,9258.431044,0.554400338,-9.933151005,10.48755134,63.45090563,109209616,0.00599768,-16329.9804,-0.017324731,0.982675269,108.8873234,9276.325196,-40.98407331,5.25,97.650391,134.049805,246,9296.924805,9468.299805,9050.400391,9224.007162,9368.099609,9468.299805,9339.650391,0,34.27309528,42.44678262,0.471805309,3.398227599
8/31/2018,9208,9255,9080.299805,9096.400391,634522,-1787830.322,9159.925049,70,20,161.158043,21.80912772,32.44282853,10.16494394,9204.663791,9426.115381,8987.954345,-0.142211499,9149.870507,-11.30315936,-10.20715267,-1.096006681,63.61337958,108575094,-0.122417625,-11039.9414,-0.011883749,0.988116251,115.4655712,9167.649903,-42.33129583,-55.699218,-49.700195,-31.5,-35,9178.150065,9468.299805,9050.400391,9197.475267,9205.799805,9370,9182.650391,0,6.830903369,18.4609226,0.247502714,19.600585
9/3/2018,9100,9118.950195,8875,8902.150391,992161,-2559146.579,8999.025147,60,90,167.0717682,19.5345103,30.75003426,10.85638588,9183.316569,9467.472863,8896.60702,-0.148987639,8983.898029,-36.09787712,-15.38529756,-20.71257956,53.12749223,107582933,-0.391937998,-19525,-0.021354601,0.978645399,150.4363584,8996.975098,-77.64069096,-172.199218,-187,-98.84961,-70.700195,9017.508627,9468.299805,8875,9209.869059,9096.400391,9255,9080.299805,0,6.351255761,4.576167188,0.009710461,22.3041176
9/4/2018,8912,8999,8835.450195,8868.5,530967,-2875520.161,8903.737549,50,90,166.8201994,18.16654246,30.51706165,11.76674442,9153.149902,9499.775871,8823.13409,-0.175580859,8906.58135,-58.01110508,-23.91045907,-34.10064602,51.92828053,107051966,-0.631503641,-3465.0391,-0.003780029,0.996219971,178.3107657,8917.225098,-145.3537568,-244.799805,-214.950196,-131,-198,8917.700196,9468.299805,8835.450195,9217.50852,8902.150391,9118.950195,8875,0,9.401309639,5.222378979,0.067045682,25.36895001
