Date,Open,High,Low,Close,Volume,A/D line,ohlc,aroon up,aroon down,ATR,DMI+,DMI-,Dx,ADX,sma8,upper bb,lower bb,%b,CMF,ema26,macd,signal,histogram,Mfi,OBV,PPO,ROC,ROC%,ROC Ratio,stdev,median P,AO,mom cp,mom low,mom high,mom op,WMA20,UPC,LPC,TMA20,PCp,Phigh,Plow,rsi2,stck2,stcd2
4/23/2008,221.75,226.425003,220.011993,222.287994,6326156,-51055859.59,222.6187475,70,10,11.41442198,25.69063181,24.24499927,2.894992019,26.84782457,235.1328753,255.8376971,208.5547037,0.290448834,-0.192756437,224.9789332,5.452518072,4.599493373,0.853024698,55.47877304,-21289420,2.434213066,-51.2009,0.00220014,1.00220014,12.46016283,223.218498,23.11959656,0.450988,1.261993,-0.324997,-4.5,228.6205007,258.75,217.25,218.1767548,221.800003,246.238007,220.5,1.804834338,8.678409918,6.038555286
4/24/2008,226,226.225006,216,222.688004,15290096,-46343967.68,222.7282525,60,0,11.3294637,25.15355264,22.68203749,5.16668687,26.2092832,234.8580016,255.7787161,208.7838843,0.295864868,-0.126065924,223.4440106,4.530072419,4.585609182,-0.055536763,43.69223662,-5999324,2.023224411,-59.999,0.001799512,1.001799512,12.38422558,221.112503,18.19172947,3.626008,-1.25,3.225006,6,228.4923439,258.75,216,218.1484161,222.287994,226.425003,220.011993,100,64.15349713,36.41595352
4/25/2008,228,228,221.25,222.324997,6828568,-50997516.39,224.8937493,50,70,11.00235915,24.05127943,48.46804129,33.66931959,27.60664416,234.2736263,255.4429645,209.7722361,0.274853529,-0.158581835,222.6942715,3.72427281,4.413341908,-0.689069098,46.23455305,-12827892,1.664158881,-136.3007,-0.001630115,0.998369885,12.03529366,224.625,13.05339786,-2.561996,2,-1.912994,8,228.3126482,258.75,216,217.7920201,222.688004,226.225006,216,52.42478215,52.70830833,58.43090273
4/28/2008,202.25,224,180,220.425003,6598136,-45471576.59,206.6687508,40,90,13.35933349,22.93779202,37.06566633,23.54510005,27.54809279,231.3845024,255.7448837,208.5779189,0.25117334,-0.080657189,221.1738616,2.896183835,4.109910293,-1.213726458,43.94913049,-19426028,1.295499347,-289.9994,-0.008546021,0.991453979,12.42958659,202,3.285089547,-6.574997,-43.311996,-7.25,-23.511993,227.9389627,258.75,180,218.7139242,222.324997,228,221.25,0,84.21875625,68.46353229
4/29/2008,220.511993,232.5,217.537994,227.636993,16209848,-39798899.11,224.546745,30,80,13.4738101,21.88074145,34.12569443,21.86347478,27.48886409,229.4672508,255.755857,208.6943442,0.402508285,-0.042877549,225.5041596,2.78812877,3.845553989,-1.057425219,51.28354428,-3216180,1.245573844,621.199,0.032718566,1.032718566,12.40179753,225.018997,1.349088291,-15.901001,-2.562012,-13.75,-9.988007,228.2173715,258.75,180,218.4162256,220.425003,224,180,79.148405,90.73712952,87.47794289
4/30/2008,229.024994,233.938004,226.625,230.25,9487980,-39880641.26,229.9594995,20,70,13.03375252,24.59997615,32.75802921,14.22304177,27.11553205,226.970375,253.1898305,208.6027719,0.485504736,-0.019575953,228.6838727,2.882476449,3.652938481,-0.770462032,57.93194983,6271800,1.285147954,161.3007,0.011478833,1.011478833,11.74972162,230.281502,2.269394768,-12.725006,-13.875,-16.561996,-17.225006,228.6976143,258.75,180,221.4404672,227.636993,232.5,217.537994,100,77.51218444,84.12465698
5/2/2008,231.25,240.5,231,235.938004,5298780,-39670916.67,234.672001,10,60,12.78134163,23.29394417,31.41678461,14.84688766,26.11950611,225.4188748,251.330958,209.054244,0.635899942,-0.018037599,233.5441407,3.381832606,3.598717306,-0.2168847,60.92218561,11570580,1.502324476,468.8004,0.0247036,1.0247036,11.14089235,235.75,4.454247109,-14.287002,-13.886993,-12,-18.675003,229.587967,258.75,180,224.0145052,230.25,233.938004,226.625,100,67.12074955,72.316467
5/5/2008,236.25,237.375,230.287994,231.863007,3613764,-41678438.12,233.9440003,0,50,12.37460337,22.34104597,37.13788606,24.87744751,25.71998669,226.6767503,244.9075587,211.8052435,0.605932346,-0.02479632,232.4177811,3.415064646,3.561986774,-0.146922128,57.72300187,7956816,1.513906592,-507.4997,-0.017271474,0.982728526,8.723226002,233.831497,5.521090715,-16.486999,-16.362,-21.375,-16,229.957601,258.75,180,226.2476348,235.938004,240.5,231,58.2608155,15.42314997,41.27194976
5/6/2008,227.5,237.5,218.149994,234.261993,3982796,-39028594.82,229.3529968,70,40,12.87284641,24.09002771,33.1504323,15.82867187,23.57275989,228.1735001,237.9045449,215.9906547,0.833778856,-0.02144644,233.6534031,3.597395275,3.569068474,0.028326801,54.70618699,11939612,1.590449152,139.8986,0.010346566,1.010346566,5.774817117,227.824997,10.08920779,12.46199,-2.350006,-8.738007,-18.738007,230.4649907,246.238007,180,227.0170777,231.863007,237.375,230.287994,37.05579703,83.26611888,49.34463443
5/7/2008,237.5,244.975006,237.5,241.688004,12585540,-37511593.13,240.4157525,90,30,12.48728638,23.05999092,36.30907532,22.31647766,21.64399099,230.5485001,242.3731424,215.4996574,0.974505043,-0.00632348,239.0365857,4.297835867,3.714821953,0.583013914,57.62673569,24525152,1.891050304,642.6011,0.031699598,1.031699598,7.081785081,241.237503,12.03180596,19.40001,17.488007,18.550003,15.75,231.6181339,244.975006,180,228.7757972,234.261993,237.5,218.149994,100,87.74650315,85.50631102
5/8/2008,241.225006,241.25,229.5,236.75,10845832,-34973206.92,237.1812515,80,20,12.43462307,21.50353674,35.00722855,23.89578646,19.71537506,232.3516255,243.7587166,217.0064844,0.738013765,0.005865128,237.5045733,4.411366558,3.854130874,0.557235684,49.7437722,13679320,1.935354387,-593.8004,-0.020431316,0.979568684,7.049832174,235.375,11.87366741,14.061996,13.5,15.024994,15.225006,232.1892625,244.975006,180,229.0789328,241.688004,244.975006,237.5,60.06148488,46.84973951,67.29812133
5/9/2008,239.75,239.75,227.5,229.25,4492296,-38181989.77,234.0625,70,10,12.42143571,19.98876864,32.54122335,23.89578646,17.4542538,233.4547501,243.4496211,218.6279791,0.427933853,-0.01029016,231.9740092,3.854793221,3.854263343,0.000529877,45.99651095,9187024,1.690492329,-850,-0.031678986,0.968321014,6.541076981,233.625,10.33635869,6.925003,6.25,11.75,11.75,231.9950339,244.975006,180,230.294085,236.75,241.25,229.5,0,12.72727273,29.78850612
5/12/2008,229.25,233.712006,227.574997,231.725006,3898508,-36807947.81,230.5655023,60,0,11.97254809,19.25690836,34.52668159,28.39113798,18.83977832,233.9657517,242.9474051,221.0101969,0.488430843,0.003240613,231.8071771,3.572347149,3.797880104,-0.225532956,42.78484524,13085532,1.564851564,147.5006,0.0107961,1.0107961,5.780961952,230.6435015,8.793068329,11.300003,47.574997,9.712006,27,232.0012201,244.975006,180,232.5320523,229.25,239.75,227.5,24.8120753,34.4898449,23.60855881
5/13/2008,232.5,235.350006,222.25,226.261993,4462876,-38537233.11,229.0904998,50,0,12.05308079,23.32542647,31.84627776,15.44424158,19.34707516,233.4672509,241.4295241,223.6954759,0.144722573,-0.00983668,228.0919037,2.874522844,3.613208652,-0.738685809,46.44201551,8622656,1.259954787,-646.3013,-0.023575414,0.976424586,4.673332026,228.800003,8.308466397,-1.375,4.712006,2.850006,11.988007,231.4268194,244.975006,217.537994,234.1166839,231.725006,233.712006,227.574997,31.17913928,30.62588674,32.55786582
5/14/2008,226.25,244.738007,222.787994,242.787994,9373188,-30829450.82,234.1409988,40,80,12.76000452,23.68484129,27.93323497,8.230437846,19.72817844,234.3234996,244.1553998,223.9998004,0.932157524,0.042144677,237.9382842,3.614790321,3.613524986,0.001265335,53.55397337,17995844,1.577340551,1552.6001,0.073039227,1.073039227,5.311466791,233.7630005,6.000507162,12.537994,-3.837006,10.800003,-2.774994,232.4197759,244.975006,218.149994,236.0456423,226.261993,235.350006,222.25,75.1557164,91.32865354,60.97727014
5/15/2008,243.25,250.5,240.024994,246.188004,7177896,-29561061.48,244.9907495,90,70,12.59679034,22.27802683,26.27407761,8.230437846,19.94701779,236.1141243,247.6799721,223.6628289,0.937879036,0.020635637,243.4655965,4.434017263,3.777623441,0.656393822,64.39383863,25173740,1.924810801,240.001,0.014004029,1.014004029,6.329072937,245.262497,7.142521444,10.25,9.024994,10,12,233.661362,250.5,218.149994,234.8853037,242.787994,244.738007,222.787994,100,84.43997161,87.88431257
5/16/2008,248.5,248.5,242.125,245.261993,3838648,-29621886.13,246.0967483,90,60,12.15237675,21.44325526,28.41241978,13.97867849,18.54054343,237.4891243,249.9263996,223.2811992,0.824943836,0.042051536,244.6691821,4.960978099,4.014294373,0.946683726,59.54056578,21335092,2.143857763,-192.6011,-0.003761398,0.996238602,7.021626815,245.3125,8.851521341,13.398986,11.837006,11.125,12.25,234.8021374,250.5,218.149994,233.8025029,246.188004,250.5,240.024994,78.59439425,49.99518855,67.21758008
5/20/2008,243.75,247.5,236.811996,239.024994,4946904,-32520233.89,241.7717475,80,50,12.04777869,20.08446537,31.39179261,21.96610182,18.42775784,237.156248,250.3121011,224.3278951,0.565616625,0.012221447,240.8875761,4.826490451,4.176733588,0.649756862,59.99757336,16388188,2.080942554,-723.6999,-0.025429945,0.974570055,6.84743953,242.155998,10.34465296,4.763001,18.662002,10,16.25,235.3380226,250.5,218.149994,230.7580293,245.261993,248.5,242.125,0,18.93392576,34.46455715
5/21/2008,232,242,228.75,241.274994,3140184,-29723695.51,236.0062485,70,40,12.13365164,21.09335276,28.94322311,15.68826445,17.98667139,237.7218723,251.0345104,225.008086,0.62501509,0.046678739,241.1471461,4.849499814,4.311286834,0.538212981,50.72147041,19528372,2.084987466,125,0.009413242,1.009413242,6.85856506,235.375,11.08502006,-0.41301,-8.75,-2.975006,-5.5,236.1415268,250.5,222.25,226.845589,239.024994,247.5,236.811996,26.5111378,66.799968,42.86694688
5/22/2008,239.125,246.375,237.75,240.287994,5445200,-31964284.51,240.8844985,60,30,11.88303367,19.99977579,31.18450564,21.85188408,18.53158869,239.1016215,250.7631668,224.9994276,0.593414112,0.119962375,240.5715142,4.737808969,4.396591261,0.341217708,48.54988624,14083172,2.032259789,-198.7,-0.004090768,0.995909232,6.789341384,242.0625,11.75796397,3.537994,8.25,5.125,-2.100006,236.8847215,250.5,222.25,227.8586907,241.274994,242,228.75,69.50880445,65.46379574,66.13188187
5/23/2008,243.725006,244.925003,231.524994,233.100006,5401384,-36095931.36,238.3187523,50,20,11.99138905,18.40340899,30.19943415,24.27023688,19.20468507,239.2734965,250.7087968,224.3237988,0.332621105,0.104674596,235.5656037,4.024731321,4.322219273,-0.297487952,42.16060887,8681788,1.726404241,-818.7988,-0.029914054,0.970085946,6.953057476,238.2249985,9.457449697,3.850006,4.024994,5.175003,3.975006,236.855308,250.5,222.25,228.9194097,240.287994,246.375,237.75,0,10.60613713,38.03496644
5/26/2008,230,240.725006,229,238.863007,5457272,-32371952.3,234.6470033,40,10,11.97236169,21.75469502,28.08689865,12.70465723,18.33520005,240.8486233,250.4666941,226.4885029,0.516073293,0.104985178,237.7748639,3.879823841,4.233740186,-0.353916345,41.22973431,14139060,1.661385386,476.3001,0.024723298,1.024723298,6.318808171,234.862503,6.776817797,7.138001,1.425003,7.013,0.75,237.3232659,250.5,222.25,230.0579031,233.100006,244.925003,231.524994,44.49853984,61.93409822,36.27011768
5/27/2008,245,248.5,236.5,242.225006,5682072,-32632374.91,243.0562515,30,0,11.97433585,23.36613697,26.07639178,5.481626599,17.59612539,240.7782498,250.7840027,228.2711943,0.619816571,0.139194075,240.7564591,3.993496248,4.185691399,-0.19219515,46.97100104,19821132,1.705615567,236.1999,0.014075009,1.014075009,5.932645914,242.5,6.117677021,15.963013,14.25,13.149994,12.5,238.0343903,250.5,222.25,231.4745161,238.863007,240.725006,229,100,67.82054359,64.87732091
5/28/2008,242.524994,253.811996,242.524994,252.363007,5469588,-28567123.13,247.8062478,90,0,11.92524058,23.74808413,24.31347864,1.176396424,16.08611958,241.5501251,251.8826825,232.3927173,1.024644706,0.129228512,248.5328462,4.852462656,4.31904565,0.533417006,42.30275323,25290720,2.061247619,913.8001,0.041853652,1.041853652,5.136056818,248.168495,7.810934976,9.575013,19.737,9.073989,16.274994,239.6162767,253.811996,222.787994,233.7897858,242.225006,248.5,236.5,100,91.63014479,79.72534419
5/29/2008,252.25,257.087006,246,248.662994,8258940,-32858624.55,251,90,60,11.86536668,25.27114975,22.69072653,5.380154873,14.76357447,241.9752503,253.2345621,232.2158377,0.782500212,0.056489455,248.6200452,5.184523703,4.492141261,0.692382442,54.59546944,17031780,2.193659613,-470.0013,-0.014661471,0.985338529,5.538920221,251.543503,8.920194268,2.47499,5.975006,6.587006,9,240.6936952,257.087006,228.75,235.1035298,252.363007,253.811996,242.524994,73.26196519,42.15076873,66.89045676
5/30/2008,247.75,262.25,244.5,259.787994,15485284,-21669099.66,253.5719985,90,50,12.28569763,22.66322233,22.23863059,0.945599602,13.12427541,244.5706253,258.7380989,229.4322989,1.035825507,0.141331463,256.1025709,6.282580462,4.850229101,1.432351361,65.63594353,32517064,2.639933015,1012.5,0.044739267,1.044739267,7.722756362,253.375,11.04945927,14.526001,2.375,13.75,-0.75,242.7305137,262.25,228.75,236.2681338,248.662994,257.087006,246,75.04209271,86.12954366,64.14015619
6/2/2008,253.75,264.350006,241.25,245.962006,7054764,-25845761.36,251.328003,80,40,13.05814823,19.79954473,23.10009654,7.693658274,11.645884,245.1565018,258.8365796,229.4738208,0.561533925,0.105848285,249.3083924,5.978548195,5.07589292,0.902655275,63.08427934,25462300,2.50629657,-1482.5988,-0.053220273,0.946779727,7.737766338,252.800003,13.67592977,6.937012,4.438004,16.850006,10,243.3099143,264.350006,228.75,236.3474814,259.787994,262.25,244.5,44.58741273,20.39828907,53.26391637
6/3/2008,240,247.5,234.537994,243.787994,4900256,-23752135.7,241.456497,70,30,13.05128093,18.39496548,21.46137621,7.693658274,11.09227091,245.5940018,258.9200195,230.3429809,0.470483079,0.135908872,245.6097255,5.501514971,5.16101733,0.340497641,62.61181329,20562044,2.302771564,-317.4012,-0.008838812,0.991161188,7.530710893,241.018997,12.89627329,2.513,5.787994,5.5,8,243.6345328,264.350006,228.75,237.3917457,245.962006,264.350006,241.25,0,31.02776156,25.71302532
6/4/2008,247.449997,247.449997,236.587006,239.188004,3787856,-25726088.72,242.668751,60,20,12.8949745,18.25745707,20.16998311,4.976980061,10.85988106,246.3550015,258.9601245,229.8854779,0.319953196,0.101002679,241.3071721,4.698655101,5.068544884,-0.369889783,55.9879764,16774188,1.966557051,-559.999,-0.018868813,0.981131187,7.661842129,242.0185015,11.23281861,-1.09999,-1.162994,1.074997,8.324997,243.4642713,264.350006,229,238.2354974,243.787994,247.5,234.537994,0,35.87415405,33.4509578
6/5/2008,241.024994,249.199997,241,245.462006,5905256,-25204686.83,244.1717493,50,10,12.55961897,17.40602603,20.1108736,7.209677768,10.78696963,247.1798764,259.2180272,230.6623776,0.518273218,0.09843619,244.0909108,4.516578655,4.958151638,-0.441572983,55.32371154,22679444,1.886739675,527.4002,0.026230421,1.026230421,7.525074376,245.0999985,9.593382544,12.362,9.475006,4.274994,-2.700012,243.8680767,264.350006,229,237.4573177,239.188004,247.449997,236.587006,57.69732036,70.36396046,53.11905725
6/6/2008,247.5,249.662994,239.449997,241.550003,4137784,-27640840.79,244.5407485,40,0,12.39200311,16.38135777,28.69709878,27.32068033,11.73996976,247.095501,258.013099,233.5573052,0.32682226,0.061972653,242.3885026,4.012262909,4.768973893,-0.756710983,55.14863512,18541660,1.675008353,-491.2003,-0.015937306,0.984062694,6.444667524,244.5564955,7.857431776,2.686996,10.449997,8.937988,17.5,243.8813389,264.350006,229,237.3716106,245.462006,249.199997,241,61.59433458,20.56209358,45.46302702
6/9/2008,225.561996,241.225006,222.5,228.524994,6140140,-29829654.24,229.452999,30,90,12.84436046,14.67554508,28.90645499,32.65318225,12.50333265,244.1157494,260.4117227,229.0910789,-0.01807386,0.069623683,233.0999518,2.529471831,4.32107348,-1.791601649,54.56391289,12401520,1.059393393,-1402.5009,-0.05392262,0.94607738,8.253714335,231.862503,4.164960997,-13.700012,-14,-7.274994,-19.438004,242.6312669,264.350006,222.5,238.8688992,241.550003,249.662994,239.449997,0,22.18089066,21.37149212
6/10/2008,227.5,229.75,216.75,219.75,6155372,-33144085.32,223.4375,20,90,12.85547757,13.6155073,26.81849614,32.65318225,13.71511249,240.5016251,264.241324,220.7664764,-0.023380792,0.02997739,224.1554841,0.62876651,3.582612086,-2.953845576,53.00465735,6246148,0.264816344,-977.4994,-0.038398399,0.961601601,11.45662828,223.25,1.477337979,-32.613007,-25.774994,-24.061996,-15.024994,240.5489336,264.350006,216.75,240.013115,228.524994,241.225006,222.5,0,12.25740251,17.21914659
6/11/2008,222.5,227.5,220,222.587006,4113368,-34419771.27,223.1467515,10,90,12.47294346,13.03071978,28.95948051,37.93447192,14.86386877,235.8515016,263.1238309,215.9287693,0.141079097,0.033785312,223.1046038,-0.653382615,2.735413146,-3.388795761,52.13319429,10359516,-0.276393755,183.7006,0.012910152,1.012910152,12.43699074,223.75,-1.893450453,-26.075988,-26,-29.587006,-29.75,238.7938152,264.350006,216.75,242.9354605,219.75,229.75,216.75,24.43167413,44.90004615,28.57872433
6/12/2008,223.5,225.600006,214.25,222.061996,2464004,-33491919.9,221.3530005,0,90,12.39273364,14.9880952,27.06499317,28.71821889,15.18158177,232.8640004,261.7086646,212.023736,0.20203833,-0.023159523,222.4060566,-1.702061781,1.847918161,-3.549979942,53.98808785,7895512,-0.72307476,-152.501,-0.002358673,0.997641327,13.09312831,219.925003,-6.831582053,-37.725998,-30.25,-36.649994,-24.25,237.0061958,264.350006,214.25,242.9065753,222.587006,227.5,220,84.38407194,58.95846038,51.92925327
6/13/2008,220,230.475006,220,227.399994,6732432,-30712193.83,224.46875,0,80,12.2557531,14.9618627,25.41267316,25.88465784,16.12301038,230.8155004,253.6491111,213.6056895,0.344483662,-0.010052091,225.7519946,-2.086131173,1.061108294,-3.147239467,60.68022558,14627944,-0.888347552,433.7998,0.024038323,1.024038323,10.55236815,225.237503,-10.81670408,-18.562012,-21.25,-33.875,-33.75,235.8256523,264.350006,214.25,242.060704,222.061996,225.600006,214.25,91.04538148,81.04769884,70.00307961
6/16/2008,229.75,232,225.811996,227.699997,6541784,-33262094.59,228.8154983,30,70,11.82234245,14.4024856,24.46257305,25.88465784,17.58036976,229.3794995,250.259951,213.3424478,0.388908999,-0.031054541,227.0571562,-2.34383341,0.380119953,-2.723953363,60.90037693,21169728,-1.000212792,-69.9997,0.001319274,1.001319274,9.728616308,228.905998,-11.53391679,-16.087997,-8.725998,-15.5,-10.25,234.7631473,249.662994,214.25,241.0790771,227.399994,230.475006,220,100,64.16664167,72.60717025
6/17/2008,226.25,231.75,226.25,230.324997,3504824,-31573410.49,228.6437493,20,60,11.37074656,13.90488245,25.81602011,29.98707706,19.63827552,227.4873734,247.0944247,213.8153747,0.496096562,0.008177938,229.2466095,-2.312936777,-0.158491393,-2.154445384,59.82615228,24674552,-0.988211188,162.5,0.011528327,1.011528327,8.769799676,229,-11.17803444,-8.863007,-10.337006,-15.699997,-21.199997,234.0342708,249.662994,214.25,241.2769125,227.699997,232,225.811996,100,72.9314493,68.54904548
6/18/2008,230.199997,230.25,222.75,225.225006,6431336,-33760054.44,227.1062508,10,50,11.09426466,13.23345046,26.33997069,33.11950254,21.61965749,225.4467487,244.8544553,213.2627445,0.378651906,-0.033899351,226.5521352,-2.672226433,-0.661238401,-2.010988032,51.23349276,18243216,-1.144741455,-609.9991,-0.022142586,0.977857414,8.325146801,226.5,-10.67159335,-20.237,-18.25,-18.949997,-10.824997,232.8611095,249.662994,214.25,240.9568382,230.324997,231.75,226.25,33.98062211,27.50006667,50.21575798
6/19/2008,220.061996,224.5,220,222,3289068,-34125506.44,221.640499,0,40,10.62324576,12.83304468,32.00659254,42.76026537,24.60641933,224.6311245,238.5357347,214.8890639,0.300716163,-0.018485762,223.5022046,-3.186187009,-1.166228122,-2.019958886,37.33201487,14954148,-1.369610781,-422.5006,-0.014319041,0.985680959,6.231444916,222.25,-9.9703733,-19.550003,-19.449997,-25.162994,-27.438004,231.4572333,249.662994,214.25,240.6368755,225.225006,230.25,222.75,0,19.51219512,23.50613089
6/20/2008,224.975006,224.975006,210.386993,215.962006,8157760,-36048062.5,219.0747528,0,90,10.90644342,11.60697638,28.94868467,42.76026537,27.11117698,224.1576253,232.6252008,215.6819984,0.016526247,0.00040001,218.4502715,-4.0420574,-1.741393978,-2.300663422,37.32356796,6796388,-1.746274929,-703.7994,-0.027198171,0.972801829,4.464925844,217.6809995,-10.95023281,-12.562988,-12.113007,-16.25,-0.58699,229.5653957,241.225006,210.386993,241.9738776,222,224.5,220,0,38.21639726,28.86429619
6/23/2008,215.962006,219.863007,210.75,214.613007,3572312,-36591765.77,215.297005,40,90,10.77834081,10.90600408,30.44765534,47.25495042,29.93698357,223.1608754,232.3952519,213.1295499,0.076999898,-0.035826651,215.8793043,-4.784101261,-2.349935435,-2.434165827,38.28730827,3224076,-2.077446275,-234.8999,-0.006246464,0.993753536,5.076958244,215.3065035,-13.12527896,-5.136993,-6,-9.886993,-11.537994,227.6266915,232,210.386993,242.4912193,215.962006,224.975006,210.386993,0,28.96908578,33.59274152
6/24/2008,212.5,216.925003,205.850006,211.100006,9287176,-37073941.83,211.5937538,30,90,10.79953054,12.96770572,28.21734879,37.02712853,32.22627988,221.7906266,233.7537787,210.0410243,0.044658739,-0.036589442,212.6771744,-5.601493951,-3.000247138,-2.601246813,35.95309479,-6063100,-2.446660488,-451.3001,-0.016369003,0.983630997,6.248859461,211.3875045,-16.1643224,-11.487,-14.149994,-10.574997,-10,225.468892,232,205.850006,242.6613601,214.613007,219.863007,210.75,0,37.4652082,33.21714699
6/25/2008,210,221.25,207.824997,219.199997,5914196,-32965945.73,214.5687485,20,80,10.98706429,13.94878485,25.75459557,29.73502659,33.83523337,220.765627,233.5100596,209.6073416,0.401320695,-0.036105076,217.0474656,-5.540827905,-3.508363291,-2.032464614,35.31377065,-148904,-2.427394478,709.9991,0.038370397,1.038370397,6.298919262,214.5374985,-17.77152845,-2.861999,-6.425003,-4.350006,-13.5,224.2307345,232,205.850006,240.698497,211.100006,216.925003,205.850006,69.7493893,86.68828702,62.07674761
6/26/2008,221,224.5,215.100006,220.337006,7028316,-32162918.24,220.234253,10,70,10.87370213,13.08747684,25.68304782,32.48749171,34.20429133,219.8452531,233.3533086,209.4190946,0.456163357,0.005768552,219.2514577,-5.343731983,-3.87543703,-1.468294953,43.02831493,6879412,-2.346751863,13.7009,0.005187085,1.005187085,6.307219207,219.800003,-17.8034397,-7.062988,-4.899994,-5.975006,1,223.2587826,232,205.850006,239.4116908,219.199997,221.25,207.824997,100,75.03452323,80.86140513
6/27/2008,220.337006,220.337006,212.787994,216.375,6260948,-32473933.18,217.4592515,0,60,10.63622426,12.42399274,24.57442243,32.84040583,34.21766444,218.1015035,231.8564378,208.7109666,0.331124535,-0.097009653,217.324231,-5.448778951,-4.190105414,-1.258673537,43.17900555,618464,-2.401249663,-496.2006,-0.017981573,0.982018427,6.099367183,216.5625,-17.52530136,-11.324997,-13.024002,-11.662994,-9.412994,222.0443825,232,205.850006,235.1729953,220.337006,224.5,215.100006,22.29860081,30.62674319,52.83063321
6/30/2008,217.75,219.5,212.5,214.550003,3258044,-33823691.47,216.0750008,0,50,10.37649396,11.8253323,25.9634117,37.41346734,34.5576848,216.7671281,229.8388852,208.0985204,0.29675135,-0.074156577,215.4654982,-5.62060616,-4.476205563,-1.144400597,44.88261728,-2639580,-2.486456949,-282.4997,-0.008434417,0.991565583,5.729089166,216,-16.95591084,-15.774994,-13.75,-12.25,-8.5,220.8629018,231.75,205.850006,233.0513768,216.375,220.337006,212.787994,0,26.15798686,28.39236503
7/1/2008,216.25,218,208.761993,211.925003,5059616,-35418574.01,213.734249,0,40,10.29517346,13.8426264,24.29931583,27.41519916,33.80630818,215.5077535,225.6655524,208.5918544,0.195221244,-0.108281659,213.0933664,-5.907419204,-4.762448291,-1.144970913,39.0630365,-7699196,-2.624818101,-362.5,-0.01223491,0.98776509,4.499314455,213.3809965,-16.10371225,-13.300003,-13.988007,-12.25,-13.949997,219.5810019,230.25,205.850006,230.9298844,214.550003,219.5,212.5,0,29.45621101,27.80709894
7/2/2008,212.5,222,210,219.125,8141112,-31178411.51,215.90625,0,30,10.41694678,12.70360663,25.63442674,33.72843876,34.16418103,215.9031278,223.3570813,209.6803243,0.690563976,-0.048640262,217.1345609,-5.496117254,-4.909182084,-0.58693517,46.13336172,441916,-2.446582454,619.9997,0.033974269,1.033974269,3.604141939,216,-15.28877076,-2.875,-10,-2.5,-7.561996,219.1365446,224.975006,205.850006,229.5454518,211.925003,218,208.761993,73.28243459,78.28222934,53.86922017
7/3/2008,220.25,220.25,205.136993,214.162994,4172528,-30366988.68,214.9499968,40,20,10.75237966,11.42820991,23.06082188,33.72843876,34.72445109,215.8468761,221.6094019,209.8606025,0.366198397,-0.04677603,215.1436111,-5.510234311,-5.029392529,-0.480841782,39.14612832,-3730612,-2.460904249,-596.2006,-0.022644637,0.977355363,3.09608051,212.6934965,-15.75216028,-1.799012,-5.25,-4.725006,-4.725006,218.3150535,224.975006,205.136993,226.3813617,219.125,222,210,59.20075007,53.52545368,65.90384151
